Release date,Product,Platform,Impact,Severity,Article,Download,Details
11/10/2020,Windows Server 2016  (Server Core installation),,Elevation of Privilege,Important,https://support.microsoft.com/help/4586830,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586830,CVE-2020-17041
11/10/2020,Windows 10 Version 2004 for x64-based Systems,,Elevation of Privilege,Important,https://support.microsoft.com/help/4586781,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586781,CVE-2020-17038
11/10/2020,Windows 10 Version 2004 for ARM64-based Systems,,Elevation of Privilege,Important,https://support.microsoft.com/help/4586781,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586781,CVE-2020-17038
11/10/2020,Windows 10 Version 2004 for 32-bit Systems,,Elevation of Privilege,Important,https://support.microsoft.com/help/4586781,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586781,CVE-2020-17038
11/10/2020,"Windows Server, version 1903 (Server Core installation)",,Elevation of Privilege,Important,https://support.microsoft.com/help/4586786,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586786,CVE-2020-17038
11/10/2020,Windows 10 Version 1903 for ARM64-based Systems,,Elevation of Privilege,Important,https://support.microsoft.com/help/4586786,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586786,CVE-2020-17038
11/10/2020,Windows 10 Version 1903 for x64-based Systems,,Elevation of Privilege,Important,https://support.microsoft.com/help/4586786,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586786,CVE-2020-17038
11/10/2020,Windows 10 Version 1903 for 32-bit Systems,,Elevation of Privilege,Important,https://support.microsoft.com/help/4586786,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586786,CVE-2020-17038
11/10/2020,"Windows Server, version 1909 (Server Core installation)",,Elevation of Privilege,Important,https://support.microsoft.com/help/4586786,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586786,CVE-2020-17038
11/10/2020,Windows 10 Version 1909 for ARM64-based Systems,,Elevation of Privilege,Important,https://support.microsoft.com/help/4586786,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586786,CVE-2020-17038
11/10/2020,Windows 10 Version 1909 for x64-based Systems,,Elevation of Privilege,Important,https://support.microsoft.com/help/4586786,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586786,CVE-2020-17038
11/10/2020,Windows 10 Version 1909 for 32-bit Systems,,Elevation of Privilege,Important,https://support.microsoft.com/help/4586786,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586786,CVE-2020-17038
11/10/2020,Windows Server 2019  (Server Core installation),,Elevation of Privilege,Important,https://support.microsoft.com/help/4586793,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586793,CVE-2020-17038
11/10/2020,Windows Server 2019,,Elevation of Privilege,Important,https://support.microsoft.com/help/4586793,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586793,CVE-2020-17038
11/10/2020,Windows 10 Version 1809 for ARM64-based Systems,,Elevation of Privilege,Important,https://support.microsoft.com/help/4586793,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586793,CVE-2020-17038
11/10/2020,Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Important,https://support.microsoft.com/help/4586793,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586793,CVE-2020-17038
11/10/2020,Windows 10 Version 1809 for 32-bit Systems,,Elevation of Privilege,Important,https://support.microsoft.com/help/4586793,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586793,CVE-2020-17038
11/10/2020,Windows 10 Version 1803 for ARM64-based Systems,,Elevation of Privilege,Important,https://support.microsoft.com/help/4586785,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586785,CVE-2020-17038
11/10/2020,Windows 10 Version 1803 for x64-based Systems,,Elevation of Privilege,Important,https://support.microsoft.com/help/4586785,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586785,CVE-2020-17038
11/10/2020,Windows 10 Version 1803 for 32-bit Systems,,Elevation of Privilege,Important,https://support.microsoft.com/help/4586785,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586785,CVE-2020-17038
11/10/2020,Windows 10 Version 1607 for x64-based Systems,,Elevation of Privilege,Important,https://support.microsoft.com/help/4586830,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586830,CVE-2020-17037
11/10/2020,Windows 10 Version 1607 for 32-bit Systems,,Elevation of Privilege,Important,https://support.microsoft.com/help/4586830,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586830,CVE-2020-17037
11/10/2020,Windows 10 for x64-based Systems,,Elevation of Privilege,Important,https://support.microsoft.com/help/4586787,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586787,CVE-2020-17037
11/10/2020,Windows Server 2016  (Server Core installation),,Elevation of Privilege,Important,https://support.microsoft.com/help/4586830,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586830,CVE-2020-17034
11/10/2020,Windows Server 2016,,Elevation of Privilege,Important,https://support.microsoft.com/help/4586830,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586830,CVE-2020-17034
11/10/2020,Windows 10 Version 1607 for x64-based Systems,,Elevation of Privilege,Important,https://support.microsoft.com/help/4586830,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586830,CVE-2020-17034
11/10/2020,Windows 10 Version 1607 for 32-bit Systems,,Elevation of Privilege,Important,https://support.microsoft.com/help/4586830,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586830,CVE-2020-17034
11/10/2020,Windows 10 for x64-based Systems,,Elevation of Privilege,Important,https://support.microsoft.com/help/4586787,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586787,CVE-2020-17034
11/10/2020,Internet Explorer 11,Windows 10 Version 1809 for ARM64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4586793,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586793,CVE-2020-17058
11/10/2020,Internet Explorer 11,Windows 10 Version 1809 for x64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4586793,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586793,CVE-2020-17058
11/10/2020,Internet Explorer 11,Windows 10 Version 1809 for 32-bit Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4586793,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586793,CVE-2020-17058
11/10/2020,Internet Explorer 11,Windows 10 Version 1803 for ARM64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4586785,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586785,CVE-2020-17058
11/10/2020,Internet Explorer 11,Windows 10 Version 1803 for x64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4586785,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586785,CVE-2020-17058
11/10/2020,Internet Explorer 11,Windows 10 Version 1803 for 32-bit Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4586785,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586785,CVE-2020-17058
11/10/2020,Microsoft Edge (EdgeHTML-based),Windows 10 Version 1607 for x64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4586830,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586830,CVE-2020-17048
11/10/2020,Microsoft Edge (EdgeHTML-based),Windows 10 Version 1607 for 32-bit Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4586830,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586830,CVE-2020-17048
11/10/2020,Microsoft Edge (EdgeHTML-based),Windows 10 Version 2004 for x64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4586781,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586781,CVE-2020-17048
11/10/2020,Microsoft Edge (EdgeHTML-based),Windows 10 Version 2004 for ARM64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4586781,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586781,CVE-2020-17048
11/10/2020,Microsoft Edge (EdgeHTML-based),Windows 10 Version 2004 for 32-bit Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4586781,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586781,CVE-2020-17048
11/10/2020,Microsoft Edge (EdgeHTML-based),Windows 10 Version 1903 for ARM64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4586786,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586786,CVE-2020-17048
11/10/2020,Microsoft Edge (EdgeHTML-based),Windows 10 Version 1903 for x64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4586786,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586786,CVE-2020-17048
11/10/2020,Microsoft Edge (EdgeHTML-based),Windows 10 Version 1903 for 32-bit Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4586786,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586786,CVE-2020-17048
11/10/2020,Microsoft Edge (EdgeHTML-based),Windows 10 Version 1909 for ARM64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4586786,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586786,CVE-2020-17048
11/10/2020,Microsoft Edge (EdgeHTML-based),Windows 10 Version 1909 for x64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4586786,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586786,CVE-2020-17048
11/10/2020,Microsoft Edge (EdgeHTML-based),Windows 10 Version 1909 for 32-bit Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4586786,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586786,CVE-2020-17048
11/10/2020,Internet Explorer 11,Windows 10 Version 1903 for 32-bit Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4586786,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586786,CVE-2020-17052
11/10/2020,Internet Explorer 11,Windows 10 Version 1909 for ARM64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4586786,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586786,CVE-2020-17052
11/10/2020,Internet Explorer 11,Windows 10 Version 1909 for x64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4586786,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586786,CVE-2020-17052
11/10/2020,Internet Explorer 11,Windows 10 Version 1809 for ARM64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4586793,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586793,CVE-2020-17052
11/10/2020,Internet Explorer 11,Windows 10 Version 1909 for 32-bit Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4586786,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586786,CVE-2020-17052
11/10/2020,Internet Explorer 11,Windows 10 Version 1809 for x64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4586793,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586793,CVE-2020-17052
11/10/2020,Internet Explorer 11,Windows 10 Version 1803 for ARM64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4586785,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586785,CVE-2020-17052
11/10/2020,Internet Explorer 11,Windows 10 Version 1809 for 32-bit Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4586793,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586793,CVE-2020-17052
11/10/2020,Internet Explorer 11,Windows 10 Version 1803 for x64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4586785,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586785,CVE-2020-17052
11/10/2020,Internet Explorer 11,Windows 10 Version 1803 for 32-bit Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4586785,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586785,CVE-2020-17052
11/10/2020,Windows Server 2019,,Security Feature Bypass,Important,https://support.microsoft.com/help/4586793,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586793,CVE-2020-17090
11/10/2020,"Windows Server, version 1903 (Server Core installation)",,Security Feature Bypass,Important,https://support.microsoft.com/help/4586786,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586786,CVE-2020-17090
11/10/2020,Windows 10 Version 1903 for ARM64-based Systems,,Security Feature Bypass,Important,https://support.microsoft.com/help/4586786,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586786,CVE-2020-17090
11/10/2020,Windows 10 Version 1903 for x64-based Systems,,Security Feature Bypass,Important,https://support.microsoft.com/help/4586786,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586786,CVE-2020-17090
11/10/2020,Windows Server 2019  (Server Core installation),,Security Feature Bypass,Important,https://support.microsoft.com/help/4586793,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586793,CVE-2020-17090
11/10/2020,"Windows Server, version 1909 (Server Core installation)",,Security Feature Bypass,Important,https://support.microsoft.com/help/4586786,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586786,CVE-2020-17090
11/10/2020,Windows 10 Version 2004 for 32-bit Systems,,Security Feature Bypass,Important,https://support.microsoft.com/help/4586781,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586781,CVE-2020-17090
11/10/2020,Windows 10 Version 1909 for 32-bit Systems,,Security Feature Bypass,Important,https://support.microsoft.com/help/4586786,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586786,CVE-2020-17090
09/08/2020,Windows 10 Version 1903 for 32-bit Systems,,Remote Code Execution,Critical,,,CVE-2020-1319
09/08/2020,Windows 10 Version 1709 for ARM64-based Systems,,Remote Code Execution,Critical,,,CVE-2020-1319
09/08/2020,Windows 10 Version 1709 for x64-based Systems,,Remote Code Execution,Critical,,,CVE-2020-1319
09/08/2020,Windows 10 Version 1709 for 32-bit Systems,,Remote Code Execution,Critical,,,CVE-2020-1319
09/08/2020,"Windows Server, version 1909 (Server Core installation)",,Remote Code Execution,Critical,,,CVE-2020-1319
09/08/2020,Windows 10 Version 1909 for ARM64-based Systems,,Remote Code Execution,Critical,,,CVE-2020-1319
09/08/2020,Windows 10 Version 1909 for x64-based Systems,,Remote Code Execution,Critical,,,CVE-2020-1319
09/08/2020,Windows 10 Version 1909 for 32-bit Systems,,Remote Code Execution,Critical,,,CVE-2020-1319
09/08/2020,Windows Server 2019  (Server Core installation),,Remote Code Execution,Critical,,,CVE-2020-1319
09/08/2020,"Windows Server, version 2004 (Server Core installation)",,Remote Code Execution,Critical,https://support.microsoft.com/help/4571756,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4571756,CVE-2020-1129
09/08/2020,Windows 10 Version 2004 for x64-based Systems,,Remote Code Execution,Critical,https://support.microsoft.com/help/4571756,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4571756,CVE-2020-1129
09/08/2020,Windows 10 Version 2004 for ARM64-based Systems,,Remote Code Execution,Critical,https://support.microsoft.com/help/4571756,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4571756,CVE-2020-1129
09/08/2020,Windows 10 Version 2004 for 32-bit Systems,,Remote Code Execution,Critical,https://support.microsoft.com/help/4571756,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4571756,CVE-2020-1129
09/08/2020,"Windows Server, version 1903 (Server Core installation)",,Remote Code Execution,Critical,https://support.microsoft.com/help/4574727,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4574727,CVE-2020-1129
